"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
360,668800,"Knizner, Andrew",360,100,0.167,0.044,0.206,0.211,0.174,0.248,0.232,15,90,87.3,11.9,2255,88.5,88.62,54,198,162,0.09999999999999432,6.43,107,152,122,147,305,324,289,"10.617","-10.617","68.7","6.9",93,69,13,1,0,1,22,23.7,1,1.1,2.37972,0.58081,0.40207,0.01978,"91.2",157,34.78260869565217,4.3478260869565215,3.225806451612903,5.51,-0.93,0.33,2.3,0.183,3,"-2.949166667",0.246,0.324,"2.949166667",-0.065,-0.063,-0.113,-0.074,27.3,"32.7",8.013337349908898,1.9153082020281107,25.956733339759595,0.574585635359116,37.423768179002636,31.798844315172378
358,663611,"Madrigal, Nick",358,100,0.221,0.035,0.25,0.256,0.245,0.27,0.243,19,86,84.3,2.5,2314,90.4,90.74,20,179,179,0.29999999999999716,6.53,105,149,110,147,297,310,279,"5.361","-5.361","63.8","6.4",94,77,16,3,0,0,10,10.6,4,4.3,2.23366,0.59547,0.34073,0.03989,"90.0",134,18.421052631578945,0,0,5.72,-0.48,0.21,2.2,0.28,0,"-1.497486034",0.301,0.291,"1.497486034",-0.022,-0.020999999999999963,-0.035,-0.025,11.2,"39.4",2.3696859082428827,6.911591746975133,28.098863100713295,0.3419354838709677,34.729561874219954,25.420613865457447
356,669397,"Allen, Nick",356,100,0.175,0.072,0.211,0.247,0.207,0.22,0.202,17,97,81,7.6,2226,88.3,88.51,33,176,180,0.20000000000000284,6.48,108,150,105,148,296,311,279,"8.412","-8.412","61.5","6.3",105,80,12,4,0,1,20,19,5,4.8,2.36256,0.60368,0.16717,-0.1402,"89.9",112,17.5,1.25,0.9523809523809524,5.92,-0.39,0.23,2.26,0.216,1,"-2.362921348",0.241,0.246,"2.362921348",-0.027,-0.024999999999999994,0.001,-0.013,18.8,"42.8",3.1516473929821425,-3.9719720967451573,28.073318290007713,0.4583333333333333,36.75116440897059,32.06105347081903
356,664770,"Lukes, Nathan",356,100,0.303,0.145,0.319,0.447,0.351,0.326,0.284,23,76,86.5,12.2,2198,90,90.44,27,183,173,0.4000000000000057,6.6,115,147,112,150,288,321,299,"-2.376","2.376","64.0","6.2",91,72,16,4,2,1,9,9.9,10,11,2.21211,0.7132,0.43028,-0.31214,"90.4",167,28.169014084507044,4.225352112676056,3.296703296703297,5.77,-1.22,0,2.4,0.371,3,"0.66741573",0.356,0.389,"-0.66741573",0.019,0.015000000000000013,0.058,0.025,14.8,"38.6",6.655260299910571,8.654236591868589,34.65259546281253,0.4476744186046512,37.09134249554442,24.656375300208406
349,805779,"Wilson, Jacob",349,100,0.25,0.065,0.277,0.315,0.281,0.287,0.266,23,92,85,8.5,2255,89.6,89.61,22,173,176,0,6.35,110,152,116,148,296,317,285,"4.411","-4.411","61.6","6.1",103,84,19,2,2,0,10,9.7,8,7.8,2.2086,0.67564,0.39966,0.20598,"90.2",134,19.047619047619047,0,0,5.77,-1.03,0.23,2.26,0.314,0,"-1.263896848",0.328,0.31,"1.263896848",-0.016,-0.014000000000000012,0.005,-0.006,12.7,"39.3",4.323842878724291,-4.410319086656051,34.51356417429747,0.3558282208588957,32.37596357348218,31.69402666268764
348,686765,"Sogard, Nick",348,100,0.273,0.052,0.389,0.325,0.289,0.309,0.279,21,77,86.5,15.7,2309,89.2,89.64,43,169,179,0.3999999999999915,6.52,113,147,107,150,284,317,298,"2.448","-2.448","63.6","6.8",86,54,17,4,0,0,25,29.1,7,8.1,2.27839,0.61536,0.3409,-0.3409,"90.4",167,31.48148148148148,1.8518518518518516,1.1627906976744187,5.71,-1.07,-0.09,2.3,0.326,1,"-0.703448276",0.333,0.363,"0.703448276",-0.006,-0.007000000000000006,-0.038,-0.02,25.4,"38.7",14.625375749588311,2.5148604634075182,37.20539001639191,0.4634146341463415,35.27553562388223,33.847101396188755
338,645305,"Sánchez, Ali",338,100,0.167,0.024,0.23,0.19,0.184,0.213,0.177,14,84,81.9,5,2293,89.4,89.69,38,168,170,0.29999999999999716,6.5,107,150,122,147,304,321,287,"9.458","-9.458","65.6","6.9",96,67,12,2,0,0,24,25,4,4.2,2.29876,0.59421,0.38322,-0.0405,"90.9",138,35.82089552238806,4.477611940298507,3.125,5.76,-0.62,0.16,2.34,0.211,3,"-2.798224852",0.223,0.256,"2.798224852",-0.01,-0.01200000000000001,-0.066,-0.029,22.6,"36.7",7.6495833382151455,4.636710074568344,29.123111866010497,0.58125,39.72350345195982,26.998610592661827
336,680728,"Del Castillo, Adrian",336,100,0.313,0.212,0.438,0.525,0.384,0.293,0.215,25,80,86.4,18.8,2206,89.2,89.45,52,167,169,0.29999999999999716,6.44,113,145,119,150,290,324,303,"-3.253","3.253","70.0","7.0",87,52,16,5,0,4,28,32.2,7,8,2.3519,0.55105,0.40193,-0.25711,"91.0",180,34.61538461538461,11.538461538461538,6.896551724137931,5.71,-1.24,-0.21,2.33,0.368,6,"0.968154762",0.279,0.389,"-0.968154762",0.098,0.08899999999999997,0.136,0.091,31.1,"36.4",12.096722242687273,2.4750702706604466,35.26962293508921,0.4457831325301205,38.02726276779319,32.854763151345935
336,675961,"Williams, Alika",336,100,0.207,0.092,0.277,0.299,0.237,0.251,0.226,18,87,83,13.8,2259,88.8,89.12,40,173,163,0.29999999999999716,6.49,104,150,110,147,303,318,285,"5.441","-5.441","65.0","6.6",96,70,12,4,2,0,22,22.9,3,3.1,2.3017,0.63889,0.27591,-0.0854,"90.4",139,27.142857142857142,4.285714285714286,3.125,5.86,-0.81,0.2,2.31,0.242,3,"-1.619345238",0.26,0.306,"1.619345238",-0.019,-0.018000000000000016,-0.007,-0.014,23.1,"40.4",5.077467823517256,-6.930594162297906,34.39085091262538,0.44666666666666666,36.730288482578864,28.24929679027162
336,663550,"Cabbage, Trey",336,100,0.209,0.128,0.333,0.337,0.258,0.26,0.194,18,86,91.5,7.3,2200,88.8,88.73,72,177,159,-0.09999999999999432,6.28,117,146,115,151,287,325,301,"5.378","-5.378","74.0","7.8",91,52,9,8,0,1,34,37.4,4,4.4,2.46315,0.47144,0.40539,-0.43312,"93.6",159,54.90196078431373,15.686274509803921,8.791208791208792,5.67,-1.75,-0.21,2.21,0.253,8,"-1.600595238",0.239,0.353,"1.600595238",0.015,0.014000000000000012,-0.016,-0.002,40.7,"33.4",12.10312995807902,-8.547827240622098,37.06478514525108,0.36363636363636365,36.361856103924474,32.14002158239771
334,665052,"Conine, Griffin",334,100,0.268,0.183,0.373,0.451,0.337,0.289,0.219,22,82,89.1,7,2261,88.7,88.97,50,176,158,0.29999999999999716,6.44,114,145,122,149,294,322,301,"-1.864","1.864","71.1","7.5",89,54,14,4,1,3,28,31.5,6,6.7,2.42132,0.5373,0.25937,-0.03704,"91.4",137,42.30769230769231,7.6923076923076925,4.49438202247191,5.76,-1.02,-0.15,2.32,0.326,4,"0.558083832",0.282,0.373,"-0.558083832",0.049,0.04400000000000004,0.078,0.048,28.4,"37.8",10.25749263562117,4.215327341247208,30.56080677774911,0.4797687861271676,38.262056472703215,24.76730748671009
331,693307,"Dingler, Dillon",331,100,0.167,0.143,0.245,0.31,0.217,0.28,0.241,14,84,89.8,9.6,2286,89.2,89.4,52,181,150,0.20000000000000284,6.38,106,151,122,146,297,324,291,"7.087","-7.087","70.4","7.5",87,54,6,5,2,1,30,34.5,3,3.4,2.36477,0.54018,0.29055,0.00206,"91.8",140,48.148148148148145,3.7037037037037033,2.2988505747126435,5.63,-0.74,0.32,2.29,0.195,2,"-2.141087613",0.267,0.378,"2.141087613",-0.074,-0.07200000000000001,-0.068,-0.063,28.7,"35.2",12.017934418706531,1.3782293157453376,40.71252148818505,0.4581005586592179,37.620011815167324,26.127067317498184
327,683083,"Nuñez, Nasim",327,100,0.246,0.016,0.326,0.262,0.3,0.265,0.184,15,61,72.5,-9.2,2201,89.8,90.13,26,133,194,0.29999999999999716,6.46,109,146,103,148,292,315,294,"-0.609","0.609","60.5","6.2",78,51,14,1,0,0,15,19.2,12,15.4,2.23538,0.62988,0.53825,-0.53825,"89.7",115,21.568627450980394,0,0,5.73,-0.27,-0.02,2.47,0.37,0,"0.186238532",0.32,0.223,"-0.186238532",0.062,0.04999999999999999,0.039,0.035,19.5,"33.8",-1.6970080951576438,12.397045973480926,27.076301642596913,0.2231404958677686,38.017122557834824,23.543510718977217
325,682617,"Luciano, Marco",325,100,0.211,0.092,0.333,0.303,0.248,0.285,0.241,16,76,87.9,12.4,2254,88.8,89.12,41,136,189,0.29999999999999716,6.4,109,151,122,148,303,323,292,"3.365","-3.365","71.9","7.1",81,48,10,5,1,0,28,34.6,5,6.2,2.38342,0.55355,0.28364,-0.06469,"92.0",166,45.83333333333333,6.25,3.7037037037037033,5.86,-0.57,0.27,2.23,0.259,3,"-1.035384615",0.288,0.356,"1.035384615",-0.03,-0.02899999999999997,-0.053,-0.037,30.1,"37.5",7.598194574608684,1.411020829563892,32.796493417472696,0.4732824427480916,36.27222709033405,30.69970506187563
324,665877,"Fermín, José",324,100,0.155,0.042,0.183,0.197,0.207,0.241,0.195,11,71,84.6,7.7,2263,89.7,90.24,14,131,193,0.5,6.59,106,150,113,146,302,321,291,"8.179","-8.179","62.6","7.0",79,60,9,1,1,0,11,13.9,7,8.9,2.21722,0.65727,0.42105,-0.12685,"90.9",122,25.423728813559322,0,0,5.76,0.32,0.08,2.22,0.241,0,"-2.524382716",0.277,0.239,"2.524382716",-0.04,-0.03600000000000003,-0.042,-0.034,10.7,"39.7",5.362652570965393,-3.0444421957562895,31.75298569884619,0.46774193548387094,34.653275340172826,29.378094140376056
321,543063,"Crawford, Brandon",321,100,0.169,0.113,0.25,0.282,0.248,0.275,0.207,12,71,89.7,13.5,2186,88.7,89.08,59,165,156,0.3999999999999915,6.52,116,147,118,152,293,322,304,"4.906","-4.906","68.4","7.4",80,45,6,5,0,1,26,32.5,8,10,2.31704,0.63067,0.32937,-0.34063,"91.1",143,33.33333333333333,6.666666666666667,3.75,5.73,-1.35,-0.06,2.37,0.263,3,"-1.52834891",0.296,0.308,"1.52834891",-0.038,-0.032999999999999974,-0.026,-0.027,35.8,"38.3",11.302550661077168,3.3402428681209337,32.97934247174939,0.5882352941176471,33.67977249444418,31.549599587649173
318,668731,"Baddoo, Akil",318,100,0.137,0.164,0.178,0.301,0.23,0.297,0.197,10,73,91.1,21,2169,88.7,89.04,53,153,165,0.29999999999999716,6.45,118,148,113,152,291,325,300,"6.414","-6.414","68.3","7.4",82,47,4,2,2,2,27,32.9,8,9.8,2.47079,0.51177,0.45158,-0.47391,"91.8",151,46.808510638297875,12.76595744680851,7.317073170731707,5.56,-1.89,-0.16,2.37,0.22,6,"-2.016981132",0.279,0.397,"2.016981132",-0.06,-0.059000000000000025,-0.096,-0.067,34.6,"33.6",14.788956201585625,-4.533445001655351,30.81430407416888,0.4966442953020134,39.35612541970854,28.708813298705344
313,678225,"Bae, Ji Hwan",313,100,0.189,0.027,0.275,0.216,0.213,0.274,0.217,14,74,84.1,0.7,2252,89.9,90.13,48,151,162,0.19999999999998863,6.42,113,147,103,151,285,317,301,"4.289","-4.289","66.5","6.6",81,51,12,2,0,0,24,29.6,6,7.4,2.31546,0.55058,0.57312,-0.57955,"91.2",150,37.254901960784316,11.76470588235294,7.4074074074074066,5.58,-1.67,-0.17,2.37,0.247,6,"-1.37028754",0.274,0.337,"1.37028754",-0.028,-0.027000000000000024,-0.121,-0.061,31.8,"34.3",5.414143107486641,6.063045457373237,29.19673736258376,0.3129251700680272,34.21675051752306,27.05011336050814
307,641943,"Palacios, Joshua",307,100,0.224,0.119,0.245,0.343,0.307,0.342,0.264,15,67,89.8,3.4,2280,89.8,90.3,36,139,168,0.5,6.58,112,146,110,149,299,320,296,"-0.648","0.648","69.7","7.1",78,55,11,2,0,2,12,15.4,10,12.8,2.28218,0.57415,0.3572,-0.04436,"93.2",145,47.27272727272727,3.6363636363636362,2.564102564102564,5.68,-1.23,-0.03,2.25,0.333,2,"0.211074919",0.371,0.388,"-0.211074919",-0.04,-0.03799999999999998,-0.045,-0.035,25.9,"35.7",6.347735805569543,-0.33605770858391026,30.692740703227162,0.4744525547445255,39.15052660700251,25.38789892507926
301,676070,"Amaya, Jacob",301,100,0.176,0.015,0.3,0.191,0.19,0.202,0.179,12,68,87.8,6.3,2269,88.7,88.84,31,112,189,0.09999999999999432,6.44,107,151,119,147,303,323,289,"6.803","-6.803","64.7","6.9",72,40,11,1,0,0,28,38.9,4,5.6,2.29864,0.66084,0.25133,-0.18402,"90.7",152,32.5,2.5,1.3888888888888888,5.77,-0.31,0.13,2.32,0.222,1,"-2.26013289",0.224,0.222,"2.26013289",-0.003,-0.0020000000000000018,-0.031,-0.012,27.7,"39.4",6.039095759501758,10.00460740694466,30.70851952804389,0.6055045871559633,37.78564133897252,23.903616587392687
298,642020,"Robinson, Chuckie",298,100,0.129,0,0.18,0.129,0.159,0.21,0.172,9,70,81.4,1.1,2263,89.1,89.27,49,164,134,0.20000000000000284,6.46,112,152,122,149,301,322,291,"10.011","-10.011","69.7","6.8",76,50,9,0,0,0,20,26.3,5,6.6,2.29232,0.63416,0.37154,0.03523,"90.0",146,22,2,1.3157894736842104,5.67,-0.91,0.21,2.38,0.197,1,"-3.359395973",0.237,0.213,"3.359395973",-0.043,-0.03999999999999998,-0.084,-0.051,29.9,"35.5",5.460267363630108,14.223779480418797,27.8886827157557,0.5030674846625767,38.53720959614189,20.61494966512338
298,676113,"DeLoach, Zach",298,100,0.209,0.119,0.289,0.328,0.279,0.263,0.213,14,67,85.8,3.4,2175,90,90.15,41,148,150,0.09999999999999432,6.37,115,146,120,151,288,322,303,"1.023","-1.023","67.6","6.7",75,46,8,5,0,1,21,28,8,10.7,2.19356,0.65875,0.41577,-0.19154,"90.3",159,33.33333333333333,0,0,5.74,-0.73,-0.14,2.4,0.293,0,"-0.343288591",0.298,0.27,"0.343288591",-0.004,-0.0050000000000000044,0.058,0.016,27.7,"38.8",3.803492664101915,3.178169668549882,40.86996231286736,0.32413793103448274,37.26078705809923,29.45461172412748
291,640492,"Azocar, José",291,100,0.219,0.027,0.296,0.247,0.235,0.264,0.231,16,73,84.6,7.9,2182,88.3,88.32,54,182,109,0,6.35,104,150,110,148,303,321,287,"4.983","-4.983","67.0","6.8",79,55,14,2,0,0,19,24.1,5,6.3,2.31591,0.65866,0.33433,-0.21172,"90.2",149,30.909090909090907,3.6363636363636362,2.5316455696202533,5.71,0.46,0.16,2.26,0.269,2,"-1.712371134",0.28,0.306,"1.712371134",-0.012,-0.01100000000000001,-0.059,-0.029,29.7,"37.7",3.6832933364064133,1.184671030748073,38.471418785461665,0.38926174496644295,37.78974847164141,27.25425620740876
284,543305,"Hicks, Aaron",284,100,0.14,0.053,0.212,0.193,0.196,0.248,0.192,8,57,87.5,4.6,2176,87.3,87.56,41,125,159,0.29999999999999716,6.56,115,147,118,150,290,320,299,"5.59","-5.59","65.9","7.2",63,34,7,0,0,1,23,36.5,6,9.5,2.58007,0.46067,0.32176,-0.32176,"91.8",113,36.36363636363637,6.0606060606060606,3.1746031746031744,5.72,-0.79,-0.09,2.1,0.222,2,"-1.968309859",0.27,0.272,"1.968309859",-0.052,-0.048000000000000015,-0.079,-0.052,32.8,"36.5",12.862913131588712,-9.989268489085942,29.35785467507553,0.4787234042553192,37.98369646881222,32.86469268111963
281,674441,"Hurtubise, Jacob",281,100,0.185,0.056,0.27,0.241,0.253,0.265,0.192,10,54,75.9,16,2285,89.1,89.39,25,123,158,0.30000000000001137,6.44,114,145,104,151,280,313,295,"3.529","-3.529","61.1","6.5",68,41,8,1,1,0,18,26.5,6,8.8,2.28306,0.62367,0.32304,-0.22089,"89.3",148,14.634146341463413,0,0,5.82,-1.56,-0.14,2.39,0.297,0,"-1.255871886",0.307,0.25,"1.255871886",-0.007,-0.010000000000000009,-0.009,-0.012,20.3,"39.8",4.47860110734875,-6.031112547752134,34.95825156606657,0.4,33.46621547254535,26.337115980107626
281,493329,"Gurriel, Yuli",281,100,0.241,0.056,0.317,0.296,0.289,0.316,0.254,13,54,90.3,7.5,2270,90,90.39,27,121,160,0.4000000000000057,6.56,109,151,123,146,307,325,295,"0.804","-0.804","71.6","7.9",65,41,10,3,0,0,15,23.1,9,13.8,2.27352,0.58668,0.42669,0.02868,"91.7",167,53.65853658536586,2.4390243902439024,1.5384615384615385,5.85,-0.3,0.07,2.2,0.338,1,"-0.286120996",0.361,0.328,"0.286120996",-0.013,-0.022999999999999965,-0.032,-0.027,22.3,"38.7",3.1066523583976773,-11.530964221098595,25.839904400746917,0.32231404958677684,37.83190018577697,29.85383314928395
278,691176,"Domínguez, Jasson",278,100,0.179,0.125,0.229,0.304,0.285,0.309,0.205,10,56,89.4,5.1,2240,89.9,89.94,32,137,141,0,6.38,110,148,121,149,294,324,294,"0.603","-0.603","73.3","7.7",67,37,7,1,0,2,19,28.4,11,16.4,2.19026,0.71897,0.41632,-0.41684,"92.3",118,47.22222222222222,11.11111111111111,5.970149253731343,5.73,-0.56,-0.07,2.49,0.313,4,"-0.216906475",0.336,0.338,"0.216906475",-0.026,-0.02300000000000002,-0.034,-0.024,23.4,"37.6",6.230990564152059,0.5232060223916177,31.37163462666868,0.453125,31.538099712019648,28.951105920175152
275,676632,"Madris, Bligh",275,100,0.269,0.09,0.362,0.358,0.301,0.287,0.228,18,67,87.1,23.6,2201,88.8,89.19,39,135,140,0.4000000000000057,6.45,120,148,119,153,283,315,298,"1.289","-1.289","70.2","7.4",75,48,14,3,0,1,20,26.7,6,8,2.43193,0.48777,0.44807,-0.41668,"91.2",162,35.41666666666667,10.416666666666668,6.666666666666667,5.38,-1.94,-0.15,2.25,0.324,5,"-0.468727273",0.288,0.363,"0.468727273",0.041,0.03600000000000003,-0.005,0.014,28.9,"32.0",10.682691001105244,-6.991516938175497,38.33877989516418,0.3880597014925373,36.087206180018974,30.163529012180415
274,605346,"López, Jack",274,100,0.254,0.09,0.39,0.343,0.277,0.201,0.178,17,67,85.9,9,2315,89.5,89.58,53,157,117,0.09999999999999432,6.41,107,149,108,145,299,320,286,"1.027","-1.027","67.6","7.3",71,43,13,3,0,1,25,35.2,2,2.8,2.15,0.74842,0.31652,-0.05256,"90.3",132,33.33333333333333,2.380952380952381,1.4084507042253522,5.78,-0.51,0.16,2.32,0.286,1,"-0.374817518",0.214,0.236,"0.374817518",0.076,0.07199999999999998,0.107,0.076,33.8,"38.3",7.483919212963941,-5.565474525074263,33.51378565406992,0.41025641025641024,40.168185152148475,29.988238616327898
271,542932,"Berti, Jon",271,100,0.273,0.045,0.333,0.318,0.3,0.307,0.274,18,66,83.2,10.5,2271,89.8,89.83,20,113,158,0,6.47,104,150,115,147,301,318,281,"0.395","-0.395","69.1","7.3",74,53,17,0,0,1,14,18.9,6,8.1,2.05627,0.82391,0.44004,-0.05148,"90.8",155,30.18867924528302,1.8867924528301887,1.3513513513513513,5.83,-0.18,0.09,2.48,0.342,1,"-0.145756458",0.344,0.335,"0.145756458",-0.001,-0.0019999999999999463,-0.017,-0.007,17.7,"40.9",1.1266031256930797,8.509594353404044,27.93039693684407,0.3300970873786408,36.160421106989446,22.99718324083662
270,606992,"Haase, Eric",270,100,0.273,0.242,0.394,0.515,0.35,0.308,0.226,18,66,88.6,10.6,2295,87.6,87.96,52,132,138,0.4000000000000057,6.43,107,149,120,145,302,319,292,"-4.332","4.332","70.0","7.1",69,38,12,1,0,5,28,40.6,3,4.3,2.56167,0.48778,0.12756,-0.06844,"91.6",152,39.473684210526315,13.157894736842104,7.246376811594203,5.68,-0.68,0.2,2.18,0.304,5,"1.604444444",0.259,0.465,"-1.604444444",0.047,0.044999999999999984,0.05,0.042,39.4,"36.9",12.921164550302507,0.5706800999123325,32.79148059425712,0.5954198473282443,38.4665933962478,29.04957505077691
269,553882,"Narváez, Omar",269,100,0.154,0.031,0.189,0.185,0.171,0.2,0.177,10,65,84.4,17.6,2187,89,89.19,23,139,130,0.20000000000000284,6.48,120,147,120,151,279,317,297,"7.991","-7.991","63.6","6.8",69,54,8,2,0,0,12,17.4,3,4.3,2.39654,0.52925,0.30545,-0.25343,"89.8",148,22.641509433962266,0,0,5.68,-1.45,0.01,2.34,0.191,0,"-2.97063197",0.214,0.236,"2.97063197",-0.023,-0.022999999999999993,-0.051,-0.029,16.5,"36.1",8.165494530143885,-0.3938976482867248,35.32427684126763,0.504,35.33343812442577,28.9480680291548
269,676572,"Wagaman, Eric",269,100,0.25,0.153,0.302,0.403,0.29,0.302,0.267,18,72,91.7,8.3,2301,89.1,89.29,29,139,130,0.20000000000000284,6.45,107,153,121,148,303,324,297,"-0.411","0.411","69.2","6.9",74,55,11,5,0,2,17,23,2,2.7,2.28108,0.63556,0.19862,-0.06465,"92.2",174,40,5.454545454545454,4.054054054054054,5.87,-0.75,0.39,2.4,0.27,3,"0.152788104",0.287,0.412,"-0.152788104",-0.017,-0.01699999999999996,-0.009,-0.012,20.9,"40.2",2.1438297292668356,5.583768239676149,29.564360667437995,0.3524590163934426,39.5789448137761,24.905838904002202
267,682729,"Clase, Jonatan",267,100,0.246,0.082,0.326,0.328,0.276,0.209,0.169,15,61,86.6,16.1,2155,89.3,89.43,34,135,132,0.10000000000000853,6.39,108,146,106,148,297,321,291,"1.314","-1.314","65.8","6.4",65,44,12,2,0,1,17,26.2,2,3.1,2.17199,0.72172,0.46022,-0.46022,"90.3",144,29.545454545454547,0,0,5.81,-0.34,-0.19,2.32,0.292,0,"-0.492134831",0.22,0.243,"0.492134831",0.077,0.07199999999999998,0.085,0.067,25.2,"40.2",7.839039263776339,-5.153969364523158,35.656523833341524,0.4765625,35.46008500707539,30.628501315040616
266,621311,"Dahl, David",266,100,0.207,0.19,0.257,0.397,0.273,0.264,0.2,12,58,87.1,12.7,2254,88,88.18,48,144,122,0.20000000000000284,6.38,113,147,117,151,288,320,301,"1.463","-1.463","66.8","7.0",62,38,7,2,0,3,21,33.9,3,4.8,2.57192,0.4475,0.12312,-0.11748,"90.0",162,21.052631578947366,7.894736842105263,4.838709677419355,5.89,-1.16,-0.25,2.37,0.242,3,"-0.55",0.236,0.376,"0.55",0.007,0.006000000000000005,0.021,0.009,33.3,"39.3",16.007919890997517,2.4324299522106476,36.457111975960686,0.5144927536231884,35.88020860797245,25.394384143651695
263,669369,"Johnson, Bryce",263,100,0.206,0.032,0.255,0.238,0.243,0.291,0.258,13,63,77.2,-1.5,2210,88.4,88.63,24,131,132,0.19999999999998863,6.44,113,148,113,149,289,320,297,"4.122","-4.122","63.8","6.9",73,54,11,2,0,0,12,16.4,7,9.6,2.34703,0.6338,0.42149,-0.42149,"89.8",125,24.074074074074073,0,0,5.83,-0.1,-0.02,2.27,0.286,0,"-1.56730038",0.332,0.307,"1.56730038",-0.052,-0.04600000000000004,-0.069,-0.048,18.3,"39.1",6.33442877720845,-1.628821198354378,38.34159439296113,0.48739495798319327,36.23726771737934,32.27737252233869
263,668952,"Kreidler, Ryan",263,100,0.119,0.051,0.154,0.169,0.177,0.231,0.17,7,59,79.6,11.7,2284,88.8,88.99,39,122,141,0.20000000000000284,6.36,110,152,113,147,302,325,289,"7.977","-7.977","65.0","7.0",65,40,6,0,0,1,19,29.2,6,9.2,2.27992,0.65842,0.29496,0.07695,"90.0",132,22.5,5,3.076923076923077,5.76,-0.96,0.29,2.35,0.2,2,"-3.033079848",0.247,0.252,"3.033079848",-0.051,-0.046999999999999986,-0.083,-0.054,32,"39.7",16.07903260469995,3.6259572912316167,36.37699576696491,0.5309734513274337,39.63423377032679,31.286516785628958
262,665120,"Walsh, Jared",262,100,0.226,0.094,0.355,0.321,0.289,0.324,0.241,12,53,84.2,21.6,2287,89.1,88.97,45,109,153,-0.09999999999999432,6.38,114,146,117,151,296,325,298,"1.266","-1.266","72.8","7.5",60,32,9,2,0,1,21,35,7,11.7,2.26664,0.66743,0.49199,-0.38249,"91.3",163,31.25,9.375,5,5.81,-1.39,-0.11,2.46,0.317,3,"-0.483206107",0.329,0.4,"0.483206107",-0.015,-0.01200000000000001,-0.079,-0.035,41.3,"39.6",10.518523881673634,7.426506113978629,33.0925640929652,0.5846153846153846,34.447858043510315,24.428239331282963
259,669208,"Bliss, Ryan",259,100,0.222,0.175,0.308,0.397,0.3,0.31,0.217,14,63,85.7,7,2265,90.1,90.26,44,134,125,0.20000000000000284,6.42,102,148,104,145,300,321,286,"1.455","-1.455","66.7","6.4",71,43,8,3,1,2,22,31,5,7,2.11614,0.73354,0.44112,-0.24019,"91.4",162,48.78048780487805,9.75609756097561,5.633802816901409,5.79,0.29,0.25,2.39,0.29,4,"-0.561776062",0.286,0.426,"0.561776062",0.005,0.0040000000000000036,-0.029,-0.01,32.8,"39.9",11.190144363717463,-2.759823244393724,31.990406071686767,0.5905511811023622,36.22760956673629,28.408417036122586
258,661531,"Serven, Brian",258,100,0.159,0.063,0.244,0.222,0.217,0.239,0.172,10,63,82.3,18.3,2238,89.2,89.43,29,123,135,0.20000000000000284,6.46,106,151,121,147,299,323,288,"5.192","-5.192","68.3","7.3",71,42,6,4,0,0,22,31,5,7,2.20364,0.70155,0.40868,-0.05186,"89.9",152,16.666666666666664,2.380952380952381,1.4084507042253522,5.76,-0.39,0.33,2.47,0.243,1,"-2.012403101",0.255,0.265,"2.012403101",-0.013,-0.01200000000000001,-0.043,-0.022,23.6,"36.3",15.53709073881804,1.5758407793946019,34.28045459105864,0.5350877192982456,35.48842682443255,30.72779932449651
252,622569,"Reyes, Pablo",252,100,0.183,0.033,0.268,0.217,0.207,0.251,0.211,11,60,88,13.2,2172,87.3,87.52,21,106,146,0.20000000000000284,6.43,106,149,111,145,295,315,293,"5.609","-5.609","66.7","7.1",64,41,9,2,0,0,19,29.7,3,4.7,2.34671,0.75562,0.38386,-0.1445,"90.6",142,31.70731707317073,4.878048780487805,3.125,5.73,-0.52,0.24,2.3,0.234,2,"-2.225793651",0.26,0.3,"2.225793651",-0.028,-0.025999999999999995,-0.083,-0.044,19.8,"39.5",6.871666653201555,-0.734568033245791,29.07667722375294,0.6049382716049383,37.03070444158372,28.790142664290233
252,686452,"Millas, Drew",252,100,0.246,0.07,0.325,0.316,0.28,0.268,0.224,14,57,85.7,0.9,2231,89.9,90.59,26,115,137,0.6999999999999886,6.65,111,148,116,150,293,322,300,"3.351","-3.351","66.7","6.9",62,41,12,1,0,1,16,25.8,5,8.1,2.26131,0.59671,0.43175,-0.43175,"90.6",145,34.146341463414636,2.4390243902439024,1.6129032258064515,5.73,-0.81,-0.05,2.27,0.306,1,"-1.329761905",0.287,0.307,"1.329761905",0.022,0.019000000000000017,0.009,0.012,22.6,"38.0",6.926039624196657,-0.5237066494542509,34.274532933005545,0.4716981132075472,35.177457784718484,27.20814380608469
